video_id,user_id,username,hashtag
7649909005275450631,7082479420259599365,jhonatanjutinico6,motivation
7649909005275450631,7082479420259599365,jhonatanjutinico6,paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii
7649909005275450631,7082479420259599365,jhonatanjutinico6,viral
7649901152464588050,7082479420259599365,jhonatanjutinico6,cepedapresidente2026
7649901152464588050,7082479420259599365,jhonatanjutinico6,pactohistorico
7649901152464588050,7082479420259599365,jhonatanjutinico6,petropresidente
7649901152464588050,7082479420259599365,jhonatanjutinico6,noalfraking
7649901152464588050,7082479420259599365,jhonatanjutinico6,motivation
7649871567584808200,7082479420259599365,jhonatanjutinico6,cepedapresidente2026
7649871567584808200,7082479420259599365,jhonatanjutinico6,abelardodelaespriella
7649871567584808200,7082479420259599365,jhonatanjutinico6,pactohistorico
7649871567584808200,7082479420259599365,jhonatanjutinico6,viral
7649871567584808200,7082479420259599365,jhonatanjutinico6,paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii
7649868684927782151,7082479420259599365,jhonatanjutinico6,abelardodelaespriella
7649868684927782151,7082479420259599365,jhonatanjutinico6,cepedapresidente2026
7649868684927782151,7082479420259599365,jhonatanjutinico6,petropresidente
7649868684927782151,7082479420259599365,jhonatanjutinico6,pactohistorico
7649868684927782151,7082479420259599365,jhonatanjutinico6,viral
7649677253374151954,7082479420259599365,jhonatanjutinico6,noalfraking
7649677253374151954,7082479420259599365,jhonatanjutinico6,cepedapresidente2026
7649677253374151954,7082479420259599365,jhonatanjutinico6,petropresidente
7649677253374151954,7082479420259599365,jhonatanjutinico6,izquierda
7649677253374151954,7082479420259599365,jhonatanjutinico6,abelardodelaespriella
7649546368465308946,7082479420259599365,jhonatanjutinico6,cepedapresidente2026
7649546368465308946,7082479420259599365,jhonatanjutinico6,petropresidente
7649546368465308946,7082479420259599365,jhonatanjutinico6,pactohistorico
7649546368465308946,7082479420259599365,jhonatanjutinico6,izquierda
7649546368465308946,7082479420259599365,jhonatanjutinico6,viral
7649542971720830226,7082479420259599365,jhonatanjutinico6,cepedapresidente2026
7649542971720830226,7082479420259599365,jhonatanjutinico6,petropresidente
7649542971720830226,7082479420259599365,jhonatanjutinico6,pactohistorico
7649542971720830226,7082479420259599365,jhonatanjutinico6,paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii
7649542971720830226,7082479420259599365,jhonatanjutinico6,viral
7649523594845785352,7082479420259599365,jhonatanjutinico6,musicapopular
7649523594845785352,7082479420259599365,jhonatanjutinico6,cr7fans
7649523594845785352,7082479420259599365,jhonatanjutinico6,pipebueno
7649523594845785352,7082479420259599365,jhonatanjutinico6,villadeleyva
7649523594845785352,7082479420259599365,jhonatanjutinico6,humor
7649519649712917768,7082479420259599365,jhonatanjutinico6,cepedapresidente2026
7649519649712917768,7082479420259599365,jhonatanjutinico6,pactohistorico
7649519649712917768,7082479420259599365,jhonatanjutinico6,petropresidente
7649519649712917768,7082479420259599365,jhonatanjutinico6,viral
7649519649712917768,7082479420259599365,jhonatanjutinico6,paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii
7649436429784714514,7082479420259599365,jhonatanjutinico6,cepedapresidente2026
7649436429784714514,7082479420259599365,jhonatanjutinico6,petropresidente
7649436429784714514,7082479420259599365,jhonatanjutinico6,pactohistorico
7649436429784714514,7082479420259599365,jhonatanjutinico6,viral
7649436429784714514,7082479420259599365,jhonatanjutinico6,paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii
7649352486372887826,7082479420259599365,jhonatanjutinico6,cepedapresidente2026
7649352486372887826,7082479420259599365,jhonatanjutinico6,petropresidente
7649352486372887826,7082479420259599365,jhonatanjutinico6,pactohistorico
7649352486372887826,7082479420259599365,jhonatanjutinico6,viral
7649352486372887826,7082479420259599365,jhonatanjutinico6,paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii
7649230896360459538,7082479420259599365,jhonatanjutinico6,cepedapresidente2026
7649230896360459538,7082479420259599365,jhonatanjutinico6,petropresidente
7649230896360459538,7082479420259599365,jhonatanjutinico6,pactohistorico
7649230896360459538,7082479420259599365,jhonatanjutinico6,viral
7649230896360459538,7082479420259599365,jhonatanjutinico6,foryou
7649213282691190024,7082479420259599365,jhonatanjutinico6,cepedapresidente2026
7649213282691190024,7082479420259599365,jhonatanjutinico6,pactohistorico
7649213282691190024,7082479420259599365,jhonatanjutinico6,viral
7649213282691190024,7082479420259599365,jhonatanjutinico6,petropresidente
7649213282691190024,7082479420259599365,jhonatanjutinico6,camilocifuentes
7649086527942692104,7082479420259599365,jhonatanjutinico6,cepedapresidente2026
7649086527942692104,7082479420259599365,jhonatanjutinico6,pactohistorico
7649086527942692104,7082479420259599365,jhonatanjutinico6,camilocifuentes
7649086527942692104,7082479420259599365,jhonatanjutinico6,viral
7649041389904301320,7082479420259599365,jhonatanjutinico6,petropresidente
7649041389904301320,7082479420259599365,jhonatanjutinico6,cepedapresidente2026
7649041389904301320,7082479420259599365,jhonatanjutinico6,pactohistorico
7649041389904301320,7082479420259599365,jhonatanjutinico6,porcolombia🇨🇴🇨🇴💛💙❤
7648849315020000520,7082479420259599365,jhonatanjutinico6,porcolombia🇨🇴🇨🇴💛💙❤
7648849315020000520,7082479420259599365,jhonatanjutinico6,cepedapresidente2026
7648849315020000520,7082479420259599365,jhonatanjutinico6,pactohistorico
7648849315020000520,7082479420259599365,jhonatanjutinico6,petropresidente
7648844867036024071,7082479420259599365,jhonatanjutinico6,cepedapresidente2026
7648844867036024071,7082479420259599365,jhonatanjutinico6,pactohistorico
7648844867036024071,7082479420259599365,jhonatanjutinico6,petropresidente
7648844867036024071,7082479420259599365,jhonatanjutinico6,camilocifuentes
7648762329751932168,7082479420259599365,jhonatanjutinico6,camilocifuentes
7648762329751932168,7082479420259599365,jhonatanjutinico6,cepedapresidente2026
7648762329751932168,7082479420259599365,jhonatanjutinico6,petropresidente
7648762329751932168,7082479420259599365,jhonatanjutinico6,pactohistorico
7648748608732368136,7082479420259599365,jhonatanjutinico6,cepedapresidente2026
7648748608732368136,7082479420259599365,jhonatanjutinico6,pactohistorico
7648748608732368136,7082479420259599365,jhonatanjutinico6,petropresidente
7648748608732368136,7082479420259599365,jhonatanjutinico6,abelardodelaespriella
7648466148769500423,7082479420259599365,jhonatanjutinico6,cepedapresidente2026
7648466148769500423,7082479420259599365,jhonatanjutinico6,petropresidente
7648466148769500423,7082479420259599365,jhonatanjutinico6,pactohistorico
7648466148769500423,7082479420259599365,jhonatanjutinico6,abelardodelaespriella
7577880548845161735,6951882326414623750,jhonoospina,ejecafetero
7577880548845161735,6951882326414623750,jhonoospina,mama
7577880548845161735,6951882326414623750,jhonoospina,ansermacaldas
7577880548845161735,6951882326414623750,jhonoospina,milan
7577880548845161735,6951882326414623750,jhonoospina,gratitud
7653263529121729810,6951882326414623750,jhonoospina,abelardodelaespriella
7653263529121729810,6951882326414623750,jhonoospina,ivancepedapresidente
7653263529121729810,6951882326414623750,jhonoospina,colombia🇨🇴
7653263529121729810,6951882326414623750,jhonoospina,elecciones2026
7653263529121729810,6951882326414623750,jhonoospina,fracking
7653104720046771464,6951882326414623750,jhonoospina,ivancepedapresidente
7653104720046771464,6951882326414623750,jhonoospina,colombia🇨🇴
7653104720046771464,6951882326414623750,jhonoospina,elecciones2026
7653104720046771464,6951882326414623750,jhonoospina,ejercitodecolombia
7653104720046771464,6951882326414623750,jhonoospina,abelardodelaespriella
7652155829445053704,6951882326414623750,jhonoospina,abelardodelaespriella
7652155829445053704,6951882326414623750,jhonoospina,ivancepedapresidente
7652155829445053704,6951882326414623750,jhonoospina,elecciones2026
7652155829445053704,6951882326414623750,jhonoospina,colombia🇨🇴
7652155829445053704,6951882326414623750,jhonoospina,gatos
7652107309342035218,6951882326414623750,jhonoospina,ivancepedapresidente
7652107309342035218,6951882326414623750,jhonoospina,abelardodelaespriella
7652107309342035218,6951882326414623750,jhonoospina,elecciones2026
7652107309342035218,6951882326414623750,jhonoospina,jesus
7652107309342035218,6951882326414623750,jhonoospina,colombia
7652060389315775752,6951882326414623750,jhonoospina,ivancepedapresidente
7652060389315775752,6951882326414623750,jhonoospina,abelardodelaespriella
7652060389315775752,6951882326414623750,jhonoospina,colombia🇨🇴
7652060389315775752,6951882326414623750,jhonoospina,elecciones2026
7652060389315775752,6951882326414623750,jhonoospina,moisesdelasaguas
7650302623484103954,6951882326414623750,jhonoospina,colombia🇨🇴
7650302623484103954,6951882326414623750,jhonoospina,naturaleza
7650302623484103954,6951882326414623750,jhonoospina,arboles
7650302623484103954,6951882326414623750,jhonoospina,agua
7650302623484103954,6951882326414623750,jhonoospina,fauna
7650290753742163207,6951882326414623750,jhonoospina,colombia🇨🇴
7650290753742163207,6951882326414623750,jhonoospina,ivancepedapresidente
7650290753742163207,6951882326414623750,jhonoospina,elecciones2026
7650290753742163207,6951882326414623750,jhonoospina,naturaleza
7650290753742163207,6951882326414623750,jhonoospina,abelardodelaespriella
7650264268281072903,6951882326414623750,jhonoospina,abelardodelaespriella
7650264268281072903,6951882326414623750,jhonoospina,ivancepedapresidente
7650264268281072903,6951882326414623750,jhonoospina,colombia🇨🇴
7650264268281072903,6951882326414623750,jhonoospina,elecciones2026
7650264268281072903,6951882326414623750,jhonoospina,naturaleza
7649882318655524104,6951882326414623750,jhonoospina,eltigre
7649882318655524104,6951882326414623750,jhonoospina,abelardodelaespriella
7649882318655524104,6951882326414623750,jhonoospina,elecciones2026
7649882318655524104,6951882326414623750,jhonoospina,colombia🇨🇴
7649882318655524104,6951882326414623750,jhonoospina,ivancepedapresidente
7649792667290766600,6951882326414623750,jhonoospina,abelardodelaespriella
7649792667290766600,6951882326414623750,jhonoospina,ivancepedapresidente
7649792667290766600,6951882326414623750,jhonoospina,colombia🇨🇴
7649792667290766600,6951882326414623750,jhonoospina,elecciones2026
7649792667290766600,6951882326414623750,jhonoospina,eltigre
7649603017905310994,6951882326414623750,jhonoospina,ivancepedapresidente
7649603017905310994,6951882326414623750,jhonoospina,abelardodelaespriella
7649603017905310994,6951882326414623750,jhonoospina,colombia🇨🇴
7649603017905310994,6951882326414623750,jhonoospina,elecciones2026
7649603017905310994,6951882326414623750,jhonoospina,democracia
7649251994070207762,6951882326414623750,jhonoospina,fuerzasmilitaresdecolombia
7649251994070207762,6951882326414623750,jhonoospina,ivancepedapresidente
7649251994070207762,6951882326414623750,jhonoospina,colombia🇨🇴
7649251994070207762,6951882326414623750,jhonoospina,ejercito
7649251994070207762,6951882326414623750,jhonoospina,abelardodelaespriella
7649148313735793928,6951882326414623750,jhonoospina,ejercitodecolombia
7649148313735793928,6951882326414623750,jhonoospina,ivancepedapresidente
7649148313735793928,6951882326414623750,jhonoospina,colombia🇨🇴
7649148313735793928,6951882326414623750,jhonoospina,fuerzasmilitaresdecolombia
7649148313735793928,6951882326414623750,jhonoospina,abelardodelaespriella
7649011907248131335,6951882326414623750,jhonoospina,ejercito
7649011907248131335,6951882326414623750,jhonoospina,ejercitodecolombia
7649011907248131335,6951882326414623750,jhonoospina,ivancepedapresidente
7649011907248131335,6951882326414623750,jhonoospina,colombia🇨🇴
7649011907248131335,6951882326414623750,jhonoospina,abelardodelaespriella
7648882448524184839,6951882326414623750,jhonoospina,entrenando
7648882448524184839,6951882326414623750,jhonoospina,gimnasio
7648882448524184839,6951882326414623750,jhonoospina,abdomen
7648882448524184839,6951882326414623750,jhonoospina,ejercitodecolombia
7648882448524184839,6951882326414623750,jhonoospina,gratitud
7648817523030347016,6951882326414623750,jhonoospina,ivancepedapresidente
7648817523030347016,6951882326414623750,jhonoospina,fajardo
7648817523030347016,6951882326414623750,jhonoospina,abelardodelaespriella
7648817523030347016,6951882326414623750,jhonoospina,naturaleza
7648817523030347016,6951882326414623750,jhonoospina,colombia🇨🇴
7648809403423968519,6951882326414623750,jhonoospina,elecciones2026
7648809403423968519,6951882326414623750,jhonoospina,ivancepedapresidente
7648809403423968519,6951882326414623750,jhonoospina,abelardodelaespriella
7648809403423968519,6951882326414623750,jhonoospina,naturaleza
7648809403423968519,6951882326414623750,jhonoospina,colombia🇨🇴
7648513755256474898,6951882326414623750,jhonoospina,colombia🇨🇴
7648513755256474898,6951882326414623750,jhonoospina,ivancepedapresidente
7648513755256474898,6951882326414623750,jhonoospina,abelardodelaespriella
7648513755256474898,6951882326414623750,jhonoospina,elecciones2026
7648513755256474898,6951882326414623750,jhonoospina,naturaleza
7648509008281701650,6951882326414623750,jhonoospina,colombia🇨🇴
7648509008281701650,6951882326414623750,jhonoospina,ivancepedapresidente
7648509008281701650,6951882326414623750,jhonoospina,abelardodelaespriella
7648509008281701650,6951882326414623750,jhonoospina,elecciones2026
7648509008281701650,6951882326414623750,jhonoospina,naturaleza
7648489307375717640,6951882326414623750,jhonoospina,venezuela🇻🇪
7648489307375717640,6951882326414623750,jhonoospina,abelardodelaespriella
7648489307375717640,6951882326414623750,jhonoospina,ivancepedapresidente
7648489307375717640,6951882326414623750,jhonoospina,elecciones2026
7648489307375717640,6951882326414623750,jhonoospina,colombia🇨🇴
7648462362193743111,6951882326414623750,jhonoospina,fajardo
7648462362193743111,6951882326414623750,jhonoospina,cepedapresidente
7648462362193743111,6951882326414623750,jhonoospina,abelardodelaespriella
7648462362193743111,6951882326414623750,jhonoospina,colombia
7648462362193743111,6951882326414623750,jhonoospina,naturaleza
7648440340445269255,6951882326414623750,jhonoospina,cepedapresidente
7648440340445269255,6951882326414623750,jhonoospina,abelardodelaespriella
7648440340445269255,6951882326414623750,jhonoospina,naturaleza
7648440340445269255,6951882326414623750,jhonoospina,cristianos
7648440340445269255,6951882326414623750,jhonoospina,catolico
7648434444117855495,6951882326414623750,jhonoospina,colombia🇨🇴
7648434444117855495,6951882326414623750,jhonoospina,cepedapresidente
7648434444117855495,6951882326414623750,jhonoospina,abelardodelaespriella
7648434444117855495,6951882326414623750,jhonoospina,naturaleza
7648434444117855495,6951882326414623750,jhonoospina,avatar
7648255309214960903,6951882326414623750,jhonoospina,agua
7648255309214960903,6951882326414623750,jhonoospina,medioambiente
7648255309214960903,6951882326414623750,jhonoospina,naturaleza
7648255309214960903,6951882326414623750,jhonoospina,gratitud
7648243218244521224,6951882326414623750,jhonoospina,gatos
7648243218244521224,6951882326414623750,jhonoospina,naturaleza
7648243218244521224,6951882326414623750,jhonoospina,colombia🇨🇴
7648243218244521224,6951882326414623750,jhonoospina,ivancepedapresidente
7648243218244521224,6951882326414623750,jhonoospina,abelardodelaespriella
7648078047152786695,6951882326414623750,jhonoospina,elecciones2026
7648078047152786695,6951882326414623750,jhonoospina,ivancepedapresidente
7648078047152786695,6951882326414623750,jhonoospina,abelardodelaespriella
7648078047152786695,6951882326414623750,jhonoospina,naturaleza
7648078047152786695,6951882326414623750,jhonoospina,colombia🇨🇴
7648032819934989575,6951882326414623750,jhonoospina,ivancepeda
7648032819934989575,6951882326414623750,jhonoospina,elecciones2026
7648032819934989575,6951882326414623750,jhonoospina,abelardodelaespriella
7648032819934989575,6951882326414623750,jhonoospina,ivancepedapresidente
7648032819934989575,6951882326414623750,jhonoospina,naturaleza
7647962949990092050,6951882326414623750,jhonoospina,camilocifuentes
7647962949990092050,6951882326414623750,jhonoospina,naturaleza
7647962949990092050,6951882326414623750,jhonoospina,colombia🇨🇴
7647962949990092050,6951882326414623750,jhonoospina,ivancepeda
7647962949990092050,6951882326414623750,jhonoospina,elecciones2026
7647923037597125896,6951882326414623750,jhonoospina,colombia🇨🇴
7647923037597125896,6951882326414623750,jhonoospina,naturaleza
7647923037597125896,6951882326414623750,jhonoospina,agua
7647923037597125896,6951882326414623750,jhonoospina,vida
7647923037597125896,6951882326414623750,jhonoospina,gratitud
7647893507478244626,6951882326414623750,jhonoospina,elecciones2026
7647893507478244626,6951882326414623750,jhonoospina,colombia🇨🇴
7647893507478244626,6951882326414623750,jhonoospina,ivancepeda
7647893507478244626,6951882326414623750,jhonoospina,camilocifuentes
7647893507478244626,6951882326414623750,jhonoospina,naturaleza
7647744356245605640,6951882326414623750,jhonoospina,elecciones2026
7647744356245605640,6951882326414623750,jhonoospina,colombia🇨🇴
7647744356245605640,6951882326414623750,jhonoospina,ivancepeda
7647744356245605640,6951882326414623750,jhonoospina,naturaleza
7647744356245605640,6951882326414623750,jhonoospina,vida
7647727466542353671,6951882326414623750,jhonoospina,abelardodelaespriella
7647727466542353671,6951882326414623750,jhonoospina,ivancepeda
7647727466542353671,6951882326414623750,jhonoospina,elecciones2026
7647727466542353671,6951882326414623750,jhonoospina,colombia🇨🇴
7647727466542353671,6951882326414623750,jhonoospina,vida
7647721181830860040,6951882326414623750,jhonoospina,abelardodelaespriella
7647721181830860040,6951882326414623750,jhonoospina,ivancepeda
7647721181830860040,6951882326414623750,jhonoospina,elecciones2026
7647721181830860040,6951882326414623750,jhonoospina,colombia
7647721181830860040,6951882326414623750,jhonoospina,naturaleza
7647522992594980103,6951882326414623750,jhonoospina,abelardodelaespriella
7647522992594980103,6951882326414623750,jhonoospina,ivancepeda
7647522992594980103,6951882326414623750,jhonoospina,elecciones2026
7647522992594980103,6951882326414623750,jhonoospina,naturaleza
7647522992594980103,6951882326414623750,jhonoospina,colombia
7647358974530030856,6951882326414623750,jhonoospina,abelardodelaespriella
7647358974530030856,6951882326414623750,jhonoospina,ivancepeda
7647358974530030856,6951882326414623750,jhonoospina,elecciones2026
7647358974530030856,6951882326414623750,jhonoospina,gato
7647358974530030856,6951882326414623750,jhonoospina,colombia
7647354307586673938,6951882326414623750,jhonoospina,abelardodelaespriella
7647354307586673938,6951882326414623750,jhonoospina,ivancepeda
7647354307586673938,6951882326414623750,jhonoospina,elecciones2026
7647354307586673938,6951882326414623750,jhonoospina,gato
7647354307586673938,6951882326414623750,jhonoospina,colombia
7647275946365455634,6951882326414623750,jhonoospina,abelardodelaespriella
7647275946365455634,6951882326414623750,jhonoospina,elecciones2026
7647275946365455634,6951882326414623750,jhonoospina,eltigre
7647275946365455634,6951882326414623750,jhonoospina,colombia
7647275946365455634,6951882326414623750,jhonoospina,salariomínimo
7646983294206184711,6951882326414623750,jhonoospina,abelardodelaespriella
7646983294206184711,6951882326414623750,jhonoospina,ivancepeda
7646983294206184711,6951882326414623750,jhonoospina,elecciones2026
7646983294206184711,6951882326414623750,jhonoospina,derecha
7646983294206184711,6951882326414623750,jhonoospina,izquierda
7646957970701470983,6951882326414623750,jhonoospina,abelardodelaespriella
7646957970701470983,6951882326414623750,jhonoospina,ivancepeda
7646957970701470983,6951882326414623750,jhonoospina,elecciones2026
7646957970701470983,6951882326414623750,jhonoospina,colombia🇨🇴
7646957970701470983,6951882326414623750,jhonoospina,agua
7646488793075272968,6951882326414623750,jhonoospina,noalfracking
7646488793075272968,6951882326414623750,jhonoospina,colombia
7646488793075272968,6951882326414623750,jhonoospina,eleccionespresidenciales
7646488793075272968,6951882326414623750,jhonoospina,abelardodelaespriella
7646488793075272968,6951882326414623750,jhonoospina,ivancepeda
7646302128436153618,6951882326414623750,jhonoospina,elecciones2024
7646302128436153618,6951882326414623750,jhonoospina,eleccionespresidenciales
7646302128436153618,6951882326414623750,jhonoospina,abelardodelaespriella
7646302128436153618,6951882326414623750,jhonoospina,ivancepeda
7646035566194134279,6951882326414623750,jhonoospina,elecciones
7646035566194134279,6951882326414623750,jhonoospina,elecciones2026
7646035566194134279,6951882326414623750,jhonoospina,eleccionpresidencial2026
7646035566194134279,6951882326414623750,jhonoospina,colombia🇨🇴
7646035566194134279,6951882326414623750,jhonoospina,ivancepeda
7645828786579049735,6951882326414623750,jhonoospina,elecciones2026
7645828786579049735,6951882326414623750,jhonoospina,eleccionespresidenciales
7645828786579049735,6951882326414623750,jhonoospina,delaspriella
7645828786579049735,6951882326414623750,jhonoospina,abelardo
7645828786579049735,6951882326414623750,jhonoospina,eltigre
7645784758882176264,6951882326414623750,jhonoospina,abelardo
7645784758882176264,6951882326414623750,jhonoospina,delaspriella
7645784758882176264,6951882326414623750,jhonoospina,eltigre
7645784758882176264,6951882326414623750,jhonoospina,diosexiste
7643929568650235143,6951882326414623750,jhonoospina,feria2ruedas
7643929568650235143,6951882326414623750,jhonoospina,f2r
7643929568650235143,6951882326414623750,jhonoospina,f2r2026
7643929568650235143,6951882326414623750,jhonoospina,feria2ruedasmedellin
7643929568650235143,6951882326414623750,jhonoospina,medellin
7643691271407570183,6951882326414623750,jhonoospina,feriadelas2ruedas
7643691271407570183,6951882326414623750,jhonoospina,feria2ruedas
7643691271407570183,6951882326414623750,jhonoospina,f2r2026
7643691271407570183,6951882326414623750,jhonoospina,feria2ruedas2026
7643691271407570183,6951882326414623750,jhonoospina,motos
7637342087544917256,6951882326414623750,jhonoospina,manizales
7637342087544917256,6951882326414623750,jhonoospina,caldas
7637342087544917256,6951882326414623750,jhonoospina,colombia
7637342087544917256,6951882326414623750,jhonoospina,catedralmetropolitana
7637342087544917256,6951882326414623750,jhonoospina,catedralmanizales
7636986886212373768,6951882326414623750,jhonoospina,manizales
7636986886212373768,6951882326414623750,jhonoospina,caldas
7636986886212373768,6951882326414623750,jhonoospina,caldense
7636986886212373768,6951882326414623750,jhonoospina,ejecafetero
7653249194865478933,7596112864593003536,jhonson8009,hasthgsechateotra
7653249194865478933,7596112864593003536,jhonson8009,compañero
7653249194865478933,7596112864593003536,jhonson8009,hacerviral
7653130637200657685,7596112864593003536,jhonson8009,hasthgshanaquedarmamando
7653130637200657685,7596112864593003536,jhonson8009,vanaquedarmamando
7653130637200657685,7596112864593003536,jhonson8009,peromamandoesmamandocepedapresidente
7653088222456581397,7596112864593003536,jhonson8009,hasthgsvallenato
7653088222456581397,7596112864593003536,jhonson8009,ydespecho
7653088222456581397,7596112864593003536,jhonson8009,hacerviral
7652911092817005845,7596112864593003536,jhonson8009,hasthgsabelardodelaesproella
7652911092817005845,7596112864593003536,jhonson8009,hacerviral
7652901215172431124,7596112864593003536,jhonson8009,hasthgsgustavopetro
7652901215172431124,7596112864593003536,jhonson8009,enelmeta
7652901215172431124,7596112864593003536,jhonson8009,entregadetierras
7652901215172431124,7596112864593003536,jhonson8009,hacerviral
7652829518935280917,7596112864593003536,jhonson8009,hasthgsuzbekistan
7652829518935280917,7596112864593003536,jhonson8009,hacerviral
7652823033391893781,7596112864593003536,jhonson8009,hasthgsestoslogros
7652823033391893781,7596112864593003536,jhonson8009,nosepuedenperder
7652823033391893781,7596112864593003536,jhonson8009,cepedapresidente
7652823033391893781,7596112864593003536,jhonson8009,hacerviral
7652512817907535125,7596112864593003536,jhonson8009,hasthgsclaudiaseunea
7652512817907535125,7596112864593003536,jhonson8009,campañadeivancepeda
7652512817907535125,7596112864593003536,jhonson8009,hacerviral
7652503649473662228,7596112864593003536,jhonson8009,hasthgsivancepeda
7652503649473662228,7596112864593003536,jhonson8009,presidente
7652503649473662228,7596112864593003536,jhonson8009,hacerviral
7652503649473662228,7596112864593003536,jhonson8009,noelsecuestro
7652489026280230164,7596112864593003536,jhonson8009,hasthgspalabras
7652489026280230164,7596112864593003536,jhonson8009,sabias
7652489026280230164,7596112864593003536,jhonson8009,hacerviral
7652485002201959701,7596112864593003536,jhonson8009,hasthgsnodejaremos
7652485002201959701,7596112864593003536,jhonson8009,quenosroben
7652485002201959701,7596112864593003536,jhonson8009,lademoracia
7652485002201959701,7596112864593003536,jhonson8009,hacerviral
7652466036184272148,7596112864593003536,jhonson8009,hasthgs
7652466036184272148,7596112864593003536,jhonson8009,unidos
7652466036184272148,7596112864593003536,jhonson8009,porunpais
7652466036184272148,7596112864593003536,jhonson8009,hacerviral
7652460441553095957,7596112864593003536,jhonson8009,hasthgclaudialopez
7652460441553095957,7596112864593003536,jhonson8009,seuneacampañadeivan
7652460441553095957,7596112864593003536,jhonson8009,cepeda
7652460441553095957,7596112864593003536,jhonson8009,hacerviral
7652381779143200020,7596112864593003536,jhonson8009,hasthgslibertad
7652381779143200020,7596112864593003536,jhonson8009,yaabetocoral
7652381779143200020,7596112864593003536,jhonson8009,hacerviral
7652375399342558484,7596112864593003536,jhonson8009,hasthgspoliticaviral
7652364751795752212,7596112864593003536,jhonson8009,hasthgsapoyototal
7652364751795752212,7596112864593003536,jhonson8009,adanielquintero
7652364751795752212,7596112864593003536,jhonson8009,hacerviral
7652165684176211221,7596112864593003536,jhonson8009,hasthgslequitan
7652165684176211221,7596112864593003536,jhonson8009,esquemadeseguridad
7652165684176211221,7596112864593003536,jhonson8009,auribe
7652165684176211221,7596112864593003536,jhonson8009,hacerviral
7652161162573778196,7596112864593003536,jhonson8009,hasthgssenosva
7652161162573778196,7596112864593003536,jhonson8009,unbuenlider
7652161162573778196,7596112864593003536,jhonson8009,mundial
7652161162573778196,7596112864593003536,jhonson8009,hacerviral
7651998517489356053,7596112864593003536,jhonson8009,hacerviral
7651998517489356053,7596112864593003536,jhonson8009,niestadodelosgringos
7651819156924353813,7596112864593003536,jhonson8009,yasthgsvenezolana
7651819156924353813,7596112864593003536,jhonson8009,capturadaen
7651819156924353813,7596112864593003536,jhonson8009,medellin
7651819156924353813,7596112864593003536,jhonson8009,hacerviral
7651811634347805973,7596112864593003536,jhonson8009,hasthgsvenezolanacapturada
7651811634347805973,7596112864593003536,jhonson8009,enmedellin
7651811634347805973,7596112864593003536,jhonson8009,hacerviral
7651641953552960788,7596112864593003536,jhonson8009,hasthgssenosva
7651641953552960788,7596112864593003536,jhonson8009,elmejor
7651641953552960788,7596112864593003536,jhonson8009,lider
7651641953552960788,7596112864593003536,jhonson8009,gustavopetrourrego
7651586819041086740,7596112864593003536,jhonson8009,hathgscolombia
7651586819041086740,7596112864593003536,jhonson8009,tierradejaguares
7651586819041086740,7596112864593003536,jhonson8009,nodetigres
7651586819041086740,7596112864593003536,jhonson8009,hacerviral
7651423233291373845,7596112864593003536,jhonson8009,hasthgsaquicomprandovotos
7651423233291373845,7596112864593003536,jhonson8009,palas
7651423233291373845,7596112864593003536,jhonson8009,mentirasdeltigre
7651423233291373845,7596112864593003536,jhonson8009,hacerviral
7651420292123741460,7596112864593003536,jhonson8009,hasthgsladerechapierdeterrenoenperu
7651420292123741460,7596112864593003536,jhonson8009,yprontamenteen
7651420292123741460,7596112864593003536,jhonson8009,colombia
7651396064116837653,7596112864593003536,jhonson8009,hasthgsrobertosanchez
7651396064116837653,7596112864593003536,jhonson8009,colombiatefelicita
7651396064116837653,7596112864593003536,jhonson8009,hamospormas
7651396064116837653,7596112864593003536,jhonson8009,hacerviral
7651394745813585172,7596112864593003536,jhonson8009,hasthgsqueviva
7651394745813585172,7596112864593003536,jhonson8009,laeducacionpublica
7651394745813585172,7596112864593003536,jhonson8009,encolombia
7651394745813585172,7596112864593003536,jhonson8009,hacerviral
7651365122727824660,7596112864593003536,jhonson8009,hasthgsque
7651365122727824660,7596112864593003536,jhonson8009,colombia
7651365122727824660,7596112864593003536,jhonson8009,conunapersonacomo
7651365122727824660,7596112864593003536,jhonson8009,esta
7651357671672614164,7596112864593003536,jhonson8009,hasthgspactohistorico
7651357671672614164,7596112864593003536,jhonson8009,presente
7651357671672614164,7596112864593003536,jhonson8009,hacerviral
7651290287041563925,7596112864593003536,jhonson8009,hasthgslostiempos
7651290287041563925,7596112864593003536,jhonson8009,dediossonperfectos
7651040585653947668,7596112864593003536,jhonson8009,hasthgslibresporla
7651040585653947668,7596112864593003536,jhonson8009,vidacepeda
7651040585653947668,7596112864593003536,jhonson8009,presidenteyacerviral
7651030691546811669,7596112864593003536,jhonson8009,hasthgsalcaldiademedellin
7651030691546811669,7596112864593003536,jhonson8009,primerolagente
7651030691546811669,7596112864593003536,jhonson8009,hacerviral
7650859633728425236,7596112864593003536,jhonson8009,hasthgsvanconlos
7650859633728425236,7596112864593003536,jhonson8009,venezolanosespa
7650859633728425236,7596112864593003536,jhonson8009,fuera
